[NPM1]_WT_median,[NPM1]_Halo_median,[NPM1]_FAST_median,Gamma1,Gamma2,GVR_median,GVR_std
0.8,0.2,0.0,1.0,0.5,0.0,0.345
0.8,0.2,0.0,2.0,0.125,0.0,0.489
0.8,0.2,0.0,2.0,0.5,0.0,0.576
0.8,0.2,0.0,2.0,1.0,0.0,0.691
0.8,0.2,0.0,4.0,0.125,0.0,0.95
0.8,0.2,0.0,4.0,0.5,0.0,1.036
0.8,0.2,0.0,4.0,1.0,0.0,1.151
0.8,0.2,0.0,4.0,2.0,0.0,1.382
0.85,0.0,0.15,0.25,0.125,0.514,0.147
0.85,0.0,0.15,0.5,0.125,0.856,0.244
0.85,0.0,0.15,1.0,0.125,1.541,0.44
0.85,0.0,0.15,1.0,0.5,2.054,0.586
0.85,0.0,0.15,2.0,0.125,2.91,0.831
0.85,0.0,0.15,2.0,0.5,3.424,0.977
0.85,0.0,0.15,2.0,1.0,4.109,1.173
0.85,0.0,0.15,4.0,0.125,5.649,1.613
0.85,0.0,0.15,4.0,0.5,6.163,1.759
0.85,0.0,0.15,4.0,1.0,6.848,1.955
0.85,0.0,0.15,4.0,2.0,8.217,2.346
0.85,0.05,0.1,0.25,0.125,0.359,0.186
0.85,0.05,0.1,0.5,0.125,0.599,0.31
0.85,0.05,0.1,1.0,0.125,1.078,0.558
0.85,0.05,0.1,1.0,0.5,1.438,0.744
0.85,0.05,0.1,2.0,0.125,2.037,1.054
0.85,0.05,0.1,2.0,0.5,2.396,1.24
0.85,0.05,0.1,2.0,1.0,2.875,1.489
0.85,0.05,0.1,4.0,0.125,3.954,2.047
0.85,0.05,0.1,4.0,0.5,4.313,2.233
0.85,0.05,0.1,4.0,1.0,4.792,2.481
0.85,0.05,0.1,4.0,2.0,5.751,2.977
0.85,0.1,0.05,0.25,0.125,0.141,0.163
0.85,0.1,0.05,0.5,0.125,0.235,0.271
0.85,0.1,0.05,1.0,0.125,0.423,0.488
0.85,0.1,0.05,1.0,0.5,0.565,0.65
0.85,0.1,0.05,2.0,0.125,0.8,0.921
0.85,0.1,0.05,2.0,0.5,0.941,1.083
0.85,0.1,0.05,2.0,1.0,1.129,1.3
0.85,0.1,0.05,4.0,0.125,1.552,1.788
0.85,0.1,0.05,4.0,0.5,1.694,1.95
0.85,0.1,0.05,4.0,1.0,1.882,2.167
0.85,0.1,0.05,4.0,2.0,2.258,2.6
0.85,0.15,0.0,0.25,0.125,0.0,0.119
0.85,0.15,0.0,0.5,0.125,0.0,0.198
0.85,0.15,0.0,1.0,0.125,0.0,0.357
0.85,0.15,0.0,1.0,0.5,0.0,0.476
0.85,0.15,0.0,2.0,0.125,0.0,0.674
0.85,0.15,0.0,2.0,0.5,0.0,0.793
0.85,0.15,0.0,2.0,1.0,0.0,0.952
0.85,0.15,0.0,4.0,0.125,0.0,1.308
0.85,0.15,0.0,4.0,0.5,0.0,1.427
0.85,0.15,0.0,4.0,1.0,0.0,1.586
0.85,0.15,0.0,4.0,2.0,0.0,1.903
0.9,0.0,0.1,0.25,0.125,0.331,0.145
0.9,0.0,0.1,0.5,0.125,0.552,0.241
0.9,0.0,0.1,1.0,0.125,0.993,0.434
0.9,0.0,0.1,1.0,0.5,1.324,0.579
0.9,0.0,0.1,2.0,0.125,1.876,0.82
0.9,0.0,0.1,2.0,0.5,2.207,0.965
0.9,0.0,0.1,2.0,1.0,2.649,1.158
0.9,0.0,0.1,4.0,0.125,3.642,1.592
0.9,0.0,0.1,4.0,0.5,3.973,1.737
0.9,0.0,0.1,4.0,1.0,4.415,1.93
0.9,0.0,0.1,4.0,2.0,5.297,2.316
0.9,0.05,0.05,0.25,0.125,0.198,0.153
0.9,0.05,0.05,0.5,0.125,0.33,0.255
0.9,0.05,0.05,1.0,0.125,0.594,0.46
0.9,0.05,0.05,1.0,0.5,0.792,0.613
0.9,0.05,0.05,2.0,0.125,1.122,0.869
0.9,0.05,0.05,2.0,0.5,1.32,1.022
0.9,0.05,0.05,2.0,1.0,1.584,1.226
0.9,0.05,0.05,4.0,0.125,2.178,1.686
0.9,0.05,0.05,4.0,0.5,2.376,1.839
0.9,0.05,0.05,4.0,1.0,2.64,2.044
0.9,0.05,0.05,4.0,2.0,3.168,2.453
0.9,0.1,0.0,0.25,0.125,0.0,0.091
0.9,0.1,0.0,0.5,0.125,0.0,0.152
0.9,0.1,0.0,1.0,0.125,0.0,0.274
0.9,0.1,0.0,1.0,0.5,0.0,0.365
0.9,0.1,0.0,2.0,0.125,0.0,0.517
0.9,0.1,0.0,2.0,0.5,0.0,0.608
0.9,0.1,0.0,2.0,1.0,0.0,0.729
0.9,0.1,0.0,4.0,0.125,0.0,1.003
0.9,0.1,0.0,4.0,0.5,0.0,1.094
0.9,0.1,0.0,4.0,1.0,0.0,1.216
0.9,0.1,0.0,4.0,2.0,0.0,1.459
0.95,0.0,0.05,0.25,0.125,0.172,0.148
0.95,0.0,0.05,0.5,0.125,0.287,0.246
0.95,0.0,0.05,1.0,0.125,0.516,0.443
0.95,0.0,0.05,1.0,0.5,0.688,0.59
0.95,0.0,0.05,2.0,0.125,0.974,0.836
0.95,0.0,0.05,2.0,0.5,1.146,0.983
0.95,0.0,0.05,2.0,1.0,1.376,1.18
0.95,0.0,0.05,4.0,0.125,1.891,1.623
0.95,0.0,0.05,4.0,0.5,2.063,1.77
0.95,0.0,0.05,4.0,1.0,2.293,1.967
0.95,0.0,0.05,4.0,2.0,2.751,2.36
0.95,0.05,0.0,0.25,0.125,0.0,0.109
0.95,0.05,0.0,0.5,0.125,0.0,0.182
0.95,0.05,0.0,1.0,0.125,0.0,0.327
0.95,0.05,0.0,1.0,0.5,0.0,0.436
0.95,0.05,0.0,2.0,0.125,0.0,0.617
0.95,0.05,0.0,2.0,0.5,0.0,0.726
0.95,0.05,0.0,2.0,1.0,0.0,0.871
0.95,0.05,0.0,4.0,0.125,0.0,1.198
0.95,0.05,0.0,4.0,0.5,0.0,1.307
0.95,0.05,0.0,4.0,1.0,0.0,1.452
0.95,0.05,0.0,4.0,2.0,0.0,1.743
1.0,0.0,0.0,0.25,0.125,0.03,0.098
1.0,0.0,0.0,0.5,0.125,0.05,0.163
1.0,0.0,0.0,1.0,0.125,0.089,0.294
1.0,0.0,0.0,1.0,0.5,0.119,0.392
1.0,0.0,0.0,2.0,0.125,0.169,0.556
1.0,0.0,0.0,2.0,0.5,0.198,0.654
1.0,0.0,0.0,2.0,1.0,0.238,0.784
1.0,0.0,0.0,4.0,0.125,0.327,1.078
1.0,0.0,0.0,4.0,0.5,0.357,1.177
1.0,0.0,0.0,4.0,1.0,0.397,1.307
1.0,0.0,0.0,4.0,2.0,0.476,1.569
