[NPM1]_WT,[NPM1]_Halo,[NPM1]_NFAST,[NPM1]_CFAST,Gamma,Experiment
0.0,0.3,0.3,0.4,1.0,2.853
0.0,0.3,0.3,0.4,2.0,5.706
0.0,0.3,0.3,0.4,4.0,11.411
0.0,0.3,0.35,0.35,0.25,0.752
0.0,0.3,0.35,0.35,0.5,1.504
0.0,0.3,0.35,0.35,1.0,3.008
0.0,0.3,0.35,0.35,2.0,6.016
0.0,0.3,0.35,0.35,4.0,12.031
0.0,0.3,0.4,0.3,0.25,0.713
0.0,0.3,0.4,0.3,0.5,1.426
0.0,0.3,0.4,0.3,1.0,2.853
0.0,0.3,0.4,0.3,2.0,5.706
0.0,0.3,0.4,0.3,4.0,11.411
0.0,0.3,0.45,0.25,0.25,0.604
0.0,0.3,0.45,0.25,0.5,1.207
0.0,0.3,0.45,0.25,1.0,2.414
0.0,0.3,0.45,0.25,2.0,4.829
0.0,0.3,0.45,0.25,4.0,9.658
0.0,0.3,0.5,0.2,0.25,0.443
0.0,0.3,0.5,0.2,0.5,0.885
0.0,0.3,0.5,0.2,1.0,1.77
0.0,0.3,0.5,0.2,2.0,3.54
0.0,0.3,0.5,0.2,4.0,7.08
0.0,0.3,0.55,0.15,0.25,0.261
0.0,0.3,0.55,0.15,0.5,0.521
0.0,0.3,0.55,0.15,1.0,1.042
0.0,0.3,0.55,0.15,2.0,2.084
0.0,0.3,0.55,0.15,4.0,4.168
0.0,0.3,0.6,0.1,0.25,0.097
0.0,0.3,0.6,0.1,0.5,0.193
0.0,0.3,0.6,0.1,1.0,0.386
0.0,0.3,0.6,0.1,2.0,0.773
0.0,0.3,0.6,0.1,4.0,1.545
0.0,0.3,0.65,0.05,0.25,-0.005
0.0,0.3,0.65,0.05,0.5,-0.01
0.0,0.3,0.65,0.05,1.0,-0.021
0.0,0.3,0.65,0.05,2.0,-0.042
0.0,0.3,0.65,0.05,4.0,-0.084
0.0,0.3,0.7,0.0,0.25,-0.0
0.0,0.3,0.7,0.0,0.5,-0.0
0.0,0.3,0.7,0.0,1.0,-0.0
0.0,0.3,0.7,0.0,2.0,-0.0
0.0,0.3,0.7,0.0,4.0,-0.0
0.0,0.35,0.0,0.65,0.25,-0.0
0.0,0.35,0.0,0.65,0.5,-0.0
0.0,0.35,0.0,0.65,1.0,-0.0
0.0,0.35,0.0,0.65,2.0,-0.0
0.0,0.35,0.0,0.65,4.0,-0.0
0.0,0.35,0.05,0.6,0.25,-0.008
0.0,0.35,0.05,0.6,0.5,-0.016
0.0,0.35,0.05,0.6,1.0,-0.031
0.0,0.35,0.05,0.6,2.0,-0.062
0.0,0.35,0.05,0.6,4.0,-0.124
0.0,0.35,0.1,0.55,0.25,0.1
0.0,0.35,0.1,0.55,0.5,0.2
0.0,0.35,0.1,0.55,1.0,0.4
0.0,0.35,0.1,0.55,2.0,0.8
0.0,0.35,0.1,0.55,4.0,1.6
0.0,0.35,0.15,0.5,0.25,0.268
0.0,0.35,0.15,0.5,0.5,0.537
0.0,0.35,0.15,0.5,1.0,1.073
0.0,0.35,0.15,0.5,2.0,2.147
0.0,0.35,0.15,0.5,4.0,4.294
0.0,0.35,0.2,0.45,0.25,0.446
0.0,0.35,0.2,0.45,0.5,0.892
0.0,0.35,0.2,0.45,1.0,1.784
0.0,0.35,0.2,0.45,2.0,3.568
0.0,0.35,0.2,0.45,4.0,7.137
0.0,0.35,0.25,0.4,0.25,0.59
0.0,0.35,0.25,0.4,0.5,1.181
0.0,0.35,0.25,0.4,1.0,2.361
0.0,0.35,0.25,0.4,2.0,4.722
0.0,0.35,0.25,0.4,4.0,9.444
0.0,0.35,0.3,0.35,0.25,0.67
0.0,0.35,0.3,0.35,0.5,1.341
0.0,0.35,0.3,0.35,1.0,2.682
0.0,0.35,0.3,0.35,2.0,5.363
0.0,0.35,0.3,0.35,4.0,10.726
0.0,0.35,0.35,0.3,0.25,0.67
0.0,0.35,0.35,0.3,0.5,1.341
0.0,0.35,0.35,0.3,1.0,2.682
0.0,0.35,0.35,0.3,2.0,5.363
0.0,0.35,0.35,0.3,4.0,10.726
0.0,0.35,0.4,0.25,0.25,0.59
0.0,0.35,0.4,0.25,0.5,1.181
0.0,0.35,0.4,0.25,1.0,2.361
0.0,0.35,0.4,0.25,2.0,4.722
0.0,0.35,0.4,0.25,4.0,9.444
0.0,0.35,0.45,0.2,0.25,0.446
0.0,0.35,0.45,0.2,0.5,0.892
0.0,0.35,0.45,0.2,1.0,1.784
0.0,0.35,0.45,0.2,2.0,3.568
0.0,0.35,0.45,0.2,4.0,7.137
0.0,0.35,0.5,0.15,0.25,0.268
0.0,0.35,0.5,0.15,0.5,0.537
0.0,0.35,0.5,0.15,1.0,1.073
0.0,0.35,0.5,0.15,2.0,2.147
0.0,0.35,0.5,0.15,4.0,4.294
0.0,0.35,0.55,0.1,0.25,0.1
0.0,0.35,0.55,0.1,0.5,0.2
0.0,0.35,0.55,0.1,1.0,0.4
0.0,0.35,0.55,0.1,2.0,0.8
0.0,0.35,0.55,0.1,4.0,1.6
0.0,0.35,0.6,0.05,0.25,-0.008
0.0,0.35,0.6,0.05,0.5,-0.016
0.0,0.35,0.6,0.05,1.0,-0.031
0.0,0.35,0.6,0.05,2.0,-0.062
0.0,0.35,0.6,0.05,4.0,-0.124
0.0,0.35,0.65,0.0,0.25,-0.0
0.0,0.35,0.65,0.0,0.5,-0.0
0.0,0.35,0.65,0.0,1.0,-0.0
0.0,0.35,0.65,0.0,2.0,-0.0
0.0,0.35,0.65,0.0,4.0,-0.0
0.0,0.4,0.0,0.6,0.25,-0.0
0.0,0.4,0.0,0.6,0.5,-0.0
0.0,0.4,0.0,0.6,1.0,-0.0
0.0,0.4,0.0,0.6,2.0,-0.0
0.0,0.4,0.0,0.6,4.0,-0.0
0.0,0.4,0.05,0.55,0.25,-0.011
0.0,0.4,0.05,0.55,0.5,-0.022
0.0,0.4,0.05,0.55,1.0,-0.044
0.0,0.4,0.05,0.55,2.0,-0.089
0.0,0.4,0.05,0.55,4.0,-0.177
0.0,0.4,0.1,0.5,0.25,0.098
0.0,0.4,0.1,0.5,0.5,0.196
0.0,0.4,0.1,0.5,1.0,0.393
0.0,0.4,0.1,0.5,2.0,0.786
0.0,0.4,0.1,0.5,4.0,1.571
0.0,0.4,0.15,0.45,0.25,0.263
0.0,0.4,0.15,0.45,0.5,0.526
0.0,0.4,0.15,0.45,1.0,1.052
0.0,0.4,0.15,0.45,2.0,2.104
0.0,0.4,0.15,0.45,4.0,4.208
0.0,0.4,0.2,0.4,0.25,0.426
0.0,0.4,0.2,0.4,0.5,0.852
0.0,0.4,0.2,0.4,1.0,1.705
0.0,0.4,0.2,0.4,2.0,3.409
0.0,0.4,0.2,0.4,4.0,6.818
0.0,0.4,0.25,0.35,0.25,0.543
0.0,0.4,0.25,0.35,0.5,1.086
0.0,0.4,0.25,0.35,1.0,2.172
0.0,0.4,0.25,0.35,2.0,4.343
0.0,0.4,0.25,0.35,4.0,8.687
0.0,0.4,0.3,0.3,0.25,0.585
0.0,0.4,0.3,0.3,0.5,1.17
0.0,0.4,0.3,0.3,1.0,2.34
0.0,0.4,0.3,0.3,2.0,4.681
0.0,0.4,0.3,0.3,4.0,9.361
0.0,0.4,0.35,0.25,0.25,0.543
0.0,0.4,0.35,0.25,0.5,1.086
0.0,0.4,0.35,0.25,1.0,2.172
0.0,0.4,0.35,0.25,2.0,4.343
0.0,0.4,0.35,0.25,4.0,8.687
0.0,0.4,0.4,0.2,0.25,0.426
0.0,0.4,0.4,0.2,0.5,0.852
0.0,0.4,0.4,0.2,1.0,1.705
0.0,0.4,0.4,0.2,2.0,3.409
0.0,0.4,0.4,0.2,4.0,6.818
0.0,0.4,0.45,0.15,0.25,0.263
0.0,0.4,0.45,0.15,0.5,0.526
0.0,0.4,0.45,0.15,1.0,1.052
0.0,0.4,0.45,0.15,2.0,2.104
0.0,0.4,0.45,0.15,4.0,4.208
0.0,0.4,0.5,0.1,0.25,0.098
0.0,0.4,0.5,0.1,0.5,0.196
0.0,0.4,0.5,0.1,1.0,0.393
0.0,0.4,0.5,0.1,2.0,0.786
0.0,0.4,0.5,0.1,4.0,1.571
0.0,0.4,0.55,0.05,0.25,-0.011
0.0,0.4,0.55,0.05,0.5,-0.022
0.0,0.4,0.55,0.05,1.0,-0.044
0.0,0.4,0.55,0.05,2.0,-0.089
0.0,0.4,0.55,0.05,4.0,-0.177
0.0,0.4,0.6,0.0,0.25,-0.0
0.0,0.4,0.6,0.0,0.5,-0.0
0.0,0.4,0.6,0.0,1.0,-0.0
0.0,0.4,0.6,0.0,2.0,-0.0
0.0,0.4,0.6,0.0,4.0,-0.0
0.0,0.45,0.0,0.55,0.25,-0.0
0.0,0.45,0.0,0.55,0.5,-0.0
0.0,0.45,0.0,0.55,1.0,-0.0
0.0,0.45,0.0,0.55,2.0,-0.0
0.0,0.45,0.0,0.55,4.0,-0.0
0.0,0.45,0.05,0.5,0.25,-0.015
0.0,0.45,0.05,0.5,0.5,-0.03
0.0,0.45,0.05,0.5,1.0,-0.061
0.0,0.45,0.05,0.5,2.0,-0.122
0.0,0.45,0.05,0.5,4.0,-0.243
0.0,0.45,0.1,0.45,0.25,0.091
0.0,0.45,0.1,0.45,0.5,0.181
0.0,0.45,0.1,0.45,1.0,0.363
0.0,0.45,0.1,0.45,2.0,0.726
0.0,0.45,0.1,0.45,4.0,1.451
0.0,0.45,0.15,0.4,0.25,0.244
0.0,0.45,0.15,0.4,0.5,0.488
0.0,0.45,0.15,0.4,1.0,0.976
0.0,0.45,0.15,0.4,2.0,1.951
0.0,0.45,0.15,0.4,4.0,3.902
0.0,0.45,0.2,0.35,0.25,0.383
0.0,0.45,0.2,0.35,0.5,0.766
0.0,0.45,0.2,0.35,1.0,1.532
0.0,0.45,0.2,0.35,2.0,3.063
0.0,0.45,0.2,0.35,4.0,6.127
0.0,0.45,0.25,0.3,0.25,0.464
0.0,0.45,0.25,0.3,0.5,0.928
0.0,0.45,0.25,0.3,1.0,1.855
0.0,0.45,0.25,0.3,2.0,3.711
0.0,0.45,0.25,0.3,4.0,7.422
0.0,0.45,0.3,0.25,0.25,0.464
0.0,0.45,0.3,0.25,0.5,0.928
0.0,0.45,0.3,0.25,1.0,1.855
0.0,0.45,0.3,0.25,2.0,3.711
0.0,0.45,0.3,0.25,4.0,7.422
0.0,0.45,0.35,0.2,0.25,0.383
0.0,0.45,0.35,0.2,0.5,0.766
0.0,0.45,0.35,0.2,1.0,1.532
0.0,0.45,0.35,0.2,2.0,3.063
0.0,0.45,0.35,0.2,4.0,6.127
0.0,0.45,0.4,0.15,0.25,0.244
0.0,0.45,0.4,0.15,0.5,0.488
0.0,0.45,0.4,0.15,1.0,0.976
0.0,0.45,0.4,0.15,2.0,1.951
0.0,0.45,0.4,0.15,4.0,3.902
0.0,0.45,0.45,0.1,0.25,0.091
0.0,0.45,0.45,0.1,0.5,0.181
0.0,0.45,0.45,0.1,1.0,0.363
0.0,0.45,0.45,0.1,2.0,0.726
0.0,0.45,0.45,0.1,4.0,1.451
0.0,0.45,0.5,0.05,0.25,-0.015
0.0,0.45,0.5,0.05,0.5,-0.03
0.0,0.45,0.5,0.05,1.0,-0.061
0.0,0.45,0.5,0.05,2.0,-0.122
0.0,0.45,0.5,0.05,4.0,-0.243
0.0,0.45,0.55,0.0,0.25,-0.0
0.0,0.45,0.55,0.0,0.5,-0.0
0.0,0.45,0.55,0.0,1.0,-0.0
0.0,0.45,0.55,0.0,2.0,-0.0
0.0,0.45,0.55,0.0,4.0,-0.0
0.0,0.5,0.0,0.5,0.25,-0.0
0.0,0.5,0.0,0.5,0.5,-0.0
0.0,0.5,0.0,0.5,1.0,-0.0
0.0,0.5,0.0,0.5,2.0,-0.0
0.0,0.5,0.0,0.5,4.0,-0.0
0.0,0.5,0.05,0.45,0.25,-0.02
0.0,0.5,0.05,0.45,0.5,-0.04
0.0,0.5,0.05,0.45,1.0,-0.081
0.0,0.5,0.05,0.45,2.0,-0.161
0.0,0.5,0.05,0.45,4.0,-0.323
0.0,0.5,0.1,0.4,0.25,0.077
0.0,0.5,0.1,0.4,0.5,0.155
0.0,0.5,0.1,0.4,1.0,0.309
0.0,0.5,0.1,0.4,2.0,0.619
0.0,0.5,0.1,0.4,4.0,1.237
0.0,0.5,0.15,0.35,0.25,0.211
0.0,0.5,0.15,0.35,0.5,0.422
0.0,0.5,0.15,0.35,1.0,0.845
0.0,0.5,0.15,0.35,2.0,1.689
0.0,0.5,0.15,0.35,4.0,3.379
0.0,0.5,0.2,0.3,0.25,0.318
0.0,0.5,0.2,0.3,0.5,0.636
0.0,0.5,0.2,0.3,1.0,1.273
0.0,0.5,0.2,0.3,2.0,2.546
0.0,0.5,0.2,0.3,4.0,5.091
0.0,0.5,0.25,0.25,0.25,0.358
0.0,0.5,0.25,0.25,0.5,0.717
0.0,0.5,0.25,0.25,1.0,1.434
0.0,0.5,0.25,0.25,2.0,2.867
0.0,0.5,0.25,0.25,4.0,5.735
0.0,0.5,0.3,0.2,0.25,0.318
0.0,0.5,0.3,0.2,0.5,0.636
0.0,0.5,0.3,0.2,1.0,1.273
0.0,0.5,0.3,0.2,2.0,2.546
0.0,0.5,0.3,0.2,4.0,5.091
0.0,0.5,0.35,0.15,0.25,0.211
0.0,0.5,0.35,0.15,0.5,0.422
0.0,0.5,0.35,0.15,1.0,0.845
0.0,0.5,0.35,0.15,2.0,1.689
0.0,0.5,0.35,0.15,4.0,3.379
0.0,0.5,0.4,0.1,0.25,0.077
0.0,0.5,0.4,0.1,0.5,0.155
0.0,0.5,0.4,0.1,1.0,0.309
0.0,0.5,0.4,0.1,2.0,0.619
0.0,0.5,0.4,0.1,4.0,1.237
0.0,0.5,0.45,0.05,0.25,-0.02
0.0,0.5,0.45,0.05,0.5,-0.04
0.0,0.5,0.45,0.05,1.0,-0.081
0.0,0.5,0.45,0.05,2.0,-0.161
0.0,0.5,0.45,0.05,4.0,-0.323
0.0,0.5,0.5,0.0,0.25,-0.0
0.0,0.5,0.5,0.0,0.5,-0.0
0.0,0.5,0.5,0.0,1.0,-0.0
0.0,0.5,0.5,0.0,2.0,-0.0
0.0,0.5,0.5,0.0,4.0,-0.0
0.0,0.55,0.0,0.45,0.25,-0.0
0.0,0.55,0.0,0.45,0.5,-0.0
0.0,0.55,0.0,0.45,1.0,-0.0
0.0,0.55,0.0,0.45,2.0,-0.0
0.0,0.55,0.0,0.45,4.0,-0.0
0.0,0.55,0.05,0.4,0.25,-0.026
0.0,0.55,0.05,0.4,0.5,-0.052
0.0,0.55,0.05,0.4,1.0,-0.103
0.0,0.55,0.05,0.4,2.0,-0.207
0.0,0.55,0.05,0.4,4.0,-0.414
0.0,0.55,0.1,0.35,0.25,0.058
0.0,0.55,0.1,0.35,0.5,0.117
0.0,0.55,0.1,0.35,1.0,0.233
0.0,0.55,0.1,0.35,2.0,0.467
0.0,0.55,0.1,0.35,4.0,0.934
0.0,0.55,0.15,0.3,0.25,0.166
0.0,0.55,0.15,0.3,0.5,0.332
0.0,0.55,0.15,0.3,1.0,0.665
0.0,0.55,0.15,0.3,2.0,1.33
0.0,0.55,0.15,0.3,4.0,2.659
0.0,0.55,0.2,0.25,0.25,0.236
0.0,0.55,0.2,0.25,0.5,0.472
0.0,0.55,0.2,0.25,1.0,0.944
0.0,0.55,0.2,0.25,2.0,1.889
0.0,0.55,0.2,0.25,4.0,3.777
0.0,0.55,0.25,0.2,0.25,0.236
0.0,0.55,0.25,0.2,0.5,0.472
0.0,0.55,0.25,0.2,1.0,0.944
0.0,0.55,0.25,0.2,2.0,1.889
0.0,0.55,0.25,0.2,4.0,3.777
0.0,0.55,0.3,0.15,0.25,0.166
0.0,0.55,0.3,0.15,0.5,0.332
0.0,0.55,0.3,0.15,1.0,0.665
0.0,0.55,0.3,0.15,2.0,1.33
0.0,0.55,0.3,0.15,4.0,2.659
0.0,0.55,0.35,0.1,0.25,0.058
0.0,0.55,0.35,0.1,0.5,0.117
0.0,0.55,0.35,0.1,1.0,0.233
0.0,0.55,0.35,0.1,2.0,0.467
0.0,0.55,0.35,0.1,4.0,0.934
0.0,0.55,0.4,0.05,0.25,-0.026
0.0,0.55,0.4,0.05,0.5,-0.052
0.0,0.55,0.4,0.05,1.0,-0.103
0.0,0.55,0.4,0.05,2.0,-0.207
0.0,0.55,0.4,0.05,4.0,-0.414
0.0,0.55,0.45,0.0,0.25,-0.0
0.0,0.55,0.45,0.0,0.5,-0.0
0.0,0.55,0.45,0.0,1.0,-0.0
0.0,0.55,0.45,0.0,2.0,-0.0
0.0,0.55,0.45,0.0,4.0,-0.0
0.0,0.6,0.0,0.4,0.25,-0.0
0.0,0.6,0.0,0.4,0.5,-0.0
0.0,0.6,0.0,0.4,1.0,-0.0
0.0,0.6,0.0,0.4,2.0,-0.0
0.0,0.6,0.0,0.4,4.0,-0.0
0.0,0.6,0.05,0.35,0.25,-0.032
0.0,0.6,0.05,0.35,0.5,-0.064
0.0,0.6,0.05,0.35,1.0,-0.128
0.0,0.6,0.05,0.35,2.0,-0.256
0.0,0.6,0.05,0.35,4.0,-0.511
0.0,0.6,0.1,0.3,0.25,0.035
0.0,0.6,0.1,0.3,0.5,0.069
0.0,0.6,0.1,0.3,1.0,0.139
0.0,0.6,0.1,0.3,2.0,0.278
0.0,0.6,0.1,0.3,4.0,0.556
0.0,0.6,0.15,0.25,0.25,0.112
0.0,0.6,0.15,0.25,0.5,0.224
0.0,0.6,0.15,0.25,1.0,0.448
0.0,0.6,0.15,0.25,2.0,0.896
0.0,0.6,0.15,0.25,4.0,1.791
0.0,0.6,0.2,0.2,0.25,0.144
0.0,0.6,0.2,0.2,0.5,0.288
0.0,0.6,0.2,0.2,1.0,0.576
0.0,0.6,0.2,0.2,2.0,1.152
0.0,0.6,0.2,0.2,4.0,2.304
0.0,0.6,0.25,0.15,0.25,0.112
0.0,0.6,0.25,0.15,0.5,0.224
0.0,0.6,0.25,0.15,1.0,0.448
0.0,0.6,0.25,0.15,2.0,0.896
0.0,0.6,0.25,0.15,4.0,1.791
0.0,0.6,0.3,0.1,0.25,0.035
0.0,0.6,0.3,0.1,0.5,0.069
0.0,0.6,0.3,0.1,1.0,0.139
0.0,0.6,0.3,0.1,2.0,0.278
0.0,0.6,0.3,0.1,4.0,0.556
0.0,0.6,0.35,0.05,0.25,-0.032
0.0,0.6,0.35,0.05,0.5,-0.064
0.0,0.6,0.35,0.05,1.0,-0.128
0.0,0.6,0.35,0.05,2.0,-0.256
0.0,0.6,0.35,0.05,4.0,-0.511
0.0,0.6,0.4,0.0,0.25,-0.0
0.0,0.6,0.4,0.0,0.5,-0.0
0.0,0.6,0.4,0.0,1.0,-0.0
0.0,0.6,0.4,0.0,2.0,-0.0
0.0,0.6,0.4,0.0,4.0,-0.0
0.0,0.65,0.0,0.35,0.25,-0.0
0.0,0.65,0.0,0.35,0.5,-0.0
0.0,0.65,0.0,0.35,1.0,-0.0
0.0,0.65,0.0,0.35,2.0,-0.0
0.0,0.65,0.0,0.35,4.0,-0.0
0.0,0.65,0.05,0.3,0.25,-0.038
0.0,0.65,0.05,0.3,0.5,-0.076
0.0,0.65,0.05,0.3,1.0,-0.152
0.0,0.65,0.05,0.3,2.0,-0.304
0.0,0.65,0.05,0.3,4.0,-0.609
0.0,0.65,0.1,0.25,0.25,0.008
0.0,0.65,0.1,0.25,0.5,0.017
0.0,0.65,0.1,0.25,1.0,0.033
0.0,0.65,0.1,0.25,2.0,0.066
0.0,0.65,0.1,0.25,4.0,0.133
0.0,0.65,0.15,0.2,0.25,0.054
0.0,0.65,0.15,0.2,0.5,0.107
0.0,0.65,0.15,0.2,1.0,0.214
0.0,0.65,0.15,0.2,2.0,0.429
0.0,0.65,0.15,0.2,4.0,0.858
0.0,0.65,0.2,0.15,0.25,0.054
0.0,0.65,0.2,0.15,0.5,0.107
0.0,0.65,0.2,0.15,1.0,0.214
0.0,0.65,0.2,0.15,2.0,0.429
0.0,0.65,0.2,0.15,4.0,0.858
0.0,0.65,0.25,0.1,0.25,0.008
0.0,0.65,0.25,0.1,0.5,0.017
0.0,0.65,0.25,0.1,1.0,0.033
0.0,0.65,0.25,0.1,2.0,0.066
0.0,0.65,0.25,0.1,4.0,0.133
0.0,0.65,0.3,0.05,0.25,-0.038
0.0,0.65,0.3,0.05,0.5,-0.076
0.0,0.65,0.3,0.05,1.0,-0.152
0.0,0.65,0.3,0.05,2.0,-0.304
0.0,0.65,0.3,0.05,4.0,-0.609
0.0,0.65,0.35,0.0,0.25,-0.0
0.0,0.65,0.35,0.0,0.5,-0.0
0.0,0.65,0.35,0.0,1.0,-0.0
0.0,0.65,0.35,0.0,2.0,-0.0
0.0,0.65,0.35,0.0,4.0,-0.0
0.0,0.7,0.0,0.3,0.25,-0.0
0.0,0.7,0.0,0.3,0.5,-0.0
0.0,0.7,0.0,0.3,1.0,-0.0
0.0,0.7,0.0,0.3,2.0,-0.0
0.0,0.7,0.0,0.3,4.0,-0.0
0.0,0.7,0.05,0.25,0.25,-0.043
0.0,0.7,0.05,0.25,0.5,-0.087
0.0,0.7,0.05,0.25,1.0,-0.173
0.0,0.7,0.05,0.25,2.0,-0.346
0.0,0.7,0.05,0.25,4.0,-0.693
0.0,0.7,0.1,0.2,0.25,-0.018
0.0,0.7,0.1,0.2,0.5,-0.036
0.0,0.7,0.1,0.2,1.0,-0.072
0.0,0.7,0.1,0.2,2.0,-0.144
0.0,0.7,0.1,0.2,4.0,-0.287
0.0,0.7,0.15,0.15,0.25,-0.001
0.0,0.7,0.15,0.15,0.5,-0.002
0.0,0.7,0.15,0.15,1.0,-0.003
0.0,0.7,0.15,0.15,2.0,-0.006
0.0,0.7,0.15,0.15,4.0,-0.012
0.0,0.7,0.2,0.1,0.25,-0.018
0.0,0.7,0.2,0.1,0.5,-0.036
0.0,0.7,0.2,0.1,1.0,-0.072
0.0,0.7,0.2,0.1,2.0,-0.144
0.0,0.7,0.2,0.1,4.0,-0.287
0.0,0.7,0.25,0.05,0.25,-0.043
0.0,0.7,0.25,0.05,0.5,-0.087
0.0,0.7,0.25,0.05,1.0,-0.173
0.0,0.7,0.25,0.05,2.0,-0.346
0.0,0.7,0.25,0.05,4.0,-0.693
0.0,0.7,0.3,0.0,0.25,-0.0
0.0,0.7,0.3,0.0,0.5,-0.0
0.0,0.7,0.3,0.0,1.0,-0.0
0.0,0.7,0.3,0.0,2.0,-0.0
0.0,0.7,0.3,0.0,4.0,-0.0
0.0,0.75,0.0,0.25,0.25,-0.0
0.0,0.75,0.0,0.25,0.5,-0.0
0.0,0.75,0.0,0.25,1.0,-0.0
0.0,0.75,0.0,0.25,2.0,-0.0
0.0,0.75,0.0,0.25,4.0,-0.0
0.0,0.75,0.05,0.2,0.25,-0.047
0.0,0.75,0.05,0.2,0.5,-0.093
0.0,0.75,0.05,0.2,1.0,-0.187
0.0,0.75,0.05,0.2,2.0,-0.373
0.0,0.75,0.05,0.2,4.0,-0.746
0.0,0.75,0.1,0.15,0.25,-0.04
0.0,0.75,0.1,0.15,0.5,-0.079
0.0,0.75,0.1,0.15,1.0,-0.158
0.0,0.75,0.1,0.15,2.0,-0.316
0.0,0.75,0.1,0.15,4.0,-0.632
0.0,0.75,0.15,0.1,0.25,-0.04
0.0,0.75,0.15,0.1,0.5,-0.079
0.0,0.75,0.15,0.1,1.0,-0.158
0.0,0.75,0.15,0.1,2.0,-0.316
0.0,0.75,0.15,0.1,4.0,-0.632
0.0,0.75,0.2,0.05,0.25,-0.047
0.0,0.75,0.2,0.05,0.5,-0.093
0.0,0.75,0.2,0.05,1.0,-0.187
0.0,0.75,0.2,0.05,2.0,-0.373
0.0,0.75,0.2,0.05,4.0,-0.746
0.0,0.75,0.25,0.0,0.25,-0.0
0.0,0.75,0.25,0.0,0.5,-0.0
0.0,0.75,0.25,0.0,1.0,-0.0
0.0,0.75,0.25,0.0,2.0,-0.0
0.0,0.75,0.25,0.0,4.0,-0.0
0.0,0.8,0.0,0.2,0.25,-0.0
0.0,0.8,0.0,0.2,0.5,-0.0
0.0,0.8,0.0,0.2,1.0,-0.0
0.0,0.8,0.0,0.2,2.0,-0.0
0.0,0.8,0.0,0.2,4.0,-0.0
0.0,0.8,0.05,0.15,0.25,-0.046
0.0,0.8,0.05,0.15,0.5,-0.093
0.0,0.8,0.05,0.15,1.0,-0.186
0.0,0.8,0.05,0.15,2.0,-0.372
0.0,0.8,0.05,0.15,4.0,-0.744
0.0,0.8,0.1,0.1,0.25,-0.05
0.0,0.8,0.1,0.1,0.5,-0.1
0.0,0.8,0.1,0.1,1.0,-0.2
0.0,0.8,0.1,0.1,2.0,-0.4
0.0,0.8,0.1,0.1,4.0,-0.8
0.0,0.8,0.15,0.05,0.25,-0.046
0.0,0.8,0.15,0.05,0.5,-0.093
0.0,0.8,0.15,0.05,1.0,-0.186
0.0,0.8,0.15,0.05,2.0,-0.372
0.0,0.8,0.15,0.05,4.0,-0.744
0.0,0.8,0.2,0.0,0.25,-0.0
0.0,0.8,0.2,0.0,0.5,-0.0
0.0,0.8,0.2,0.0,1.0,-0.0
0.0,0.8,0.2,0.0,2.0,-0.0
0.0,0.8,0.2,0.0,4.0,-0.0
0.0,0.85,0.0,0.15,0.25,-0.0
0.0,0.85,0.0,0.15,0.5,-0.0
0.0,0.85,0.0,0.15,1.0,-0.0
0.0,0.85,0.0,0.15,2.0,-0.0
0.0,0.85,0.0,0.15,4.0,-0.0
0.0,0.85,0.05,0.1,0.25,-0.041
0.0,0.85,0.05,0.1,0.5,-0.081
0.0,0.85,0.05,0.1,1.0,-0.163
0.0,0.85,0.05,0.1,2.0,-0.325
0.0,0.85,0.05,0.1,4.0,-0.65
0.0,0.85,0.1,0.05,0.25,-0.041
0.0,0.85,0.1,0.05,0.5,-0.081
0.0,0.85,0.1,0.05,1.0,-0.163
0.0,0.85,0.1,0.05,2.0,-0.325
0.0,0.85,0.1,0.05,4.0,-0.65
0.0,0.85,0.15,0.0,0.25,-0.0
0.0,0.85,0.15,0.0,0.5,-0.0
0.0,0.85,0.15,0.0,1.0,-0.0
0.0,0.85,0.15,0.0,2.0,-0.0
0.0,0.85,0.15,0.0,4.0,-0.0
0.0,0.9,0.0,0.1,0.25,-0.0
0.0,0.9,0.0,0.1,0.5,-0.0
0.0,0.9,0.0,0.1,1.0,-0.0
0.0,0.9,0.0,0.1,2.0,-0.0
0.0,0.9,0.0,0.1,4.0,-0.0
0.0,0.9,0.05,0.05,0.25,-0.026
0.0,0.9,0.05,0.05,0.5,-0.053
0.0,0.9,0.05,0.05,1.0,-0.106
0.0,0.9,0.05,0.05,2.0,-0.211
0.0,0.9,0.05,0.05,4.0,-0.422
0.0,0.9,0.1,0.0,0.25,-0.0
0.0,0.9,0.1,0.0,0.5,-0.0
0.0,0.9,0.1,0.0,1.0,-0.0
0.0,0.9,0.1,0.0,2.0,-0.0
0.0,0.9,0.1,0.0,4.0,-0.0
0.0,0.95,0.0,0.05,0.25,-0.0
0.0,0.95,0.0,0.05,0.5,-0.0
0.0,0.95,0.0,0.05,1.0,-0.0
0.0,0.95,0.0,0.05,2.0,-0.0
0.0,0.95,0.0,0.05,4.0,-0.0
0.0,0.95,0.05,0.0,0.25,-0.0
0.0,0.95,0.05,0.0,0.5,-0.0
0.0,0.95,0.05,0.0,1.0,-0.0
0.0,0.95,0.05,0.0,2.0,-0.0
0.0,0.95,0.05,0.0,4.0,-0.0
0.0,1.0,0.0,0.0,0.25,-0.0
0.0,1.0,0.0,0.0,0.5,-0.0
0.0,1.0,0.0,0.0,1.0,-0.0
0.0,1.0,0.0,0.0,2.0,-0.0
0.0,1.0,0.0,0.0,4.0,-0.0
0.05,0.0,0.0,0.95,0.25,
